t,agent_id,x,y,z,yaw,speed
4.1000000000000005,1,1.9272476829209388,-0.00026305649807812997,0.0,0.0036157560260273213,0.48131181990128424
4.2,1,1.9753785502852943,-8.90262659610156e-5,0.0,0.003615770847933372,0.5587714460384314
4.3,1,2.0312553296262617,0.00011301224432750675,0.0,-3.1379770144893384,0.3735942167639958
4.4,1,1.993896152146581,-2.2065647146874025e-5,0.0,-3.1379778904325875,0.43165300285922537
4.5,1,1.9507311338703233,-0.00017809764449061693,0.0,-3.137977753807546,0.49489109616472277
4.6000000000000005,1,1.9012423476029796,-0.0003569954264417488,0.0,-3.1379779366640217,0.5640057246699782
4.7,1,1.8448421436055529,-0.0005608670863901464,0.0,0.0036121804195146947,0.3291218781281601
4.800000000000001,1,1.8777541167020004,-0.00044198258454083517,0.0,0.0036202957816690324,0.36684200361836417
4.9,1,1.9144380766626012,-0.00030917521882496354,0.0,0.003605030432791956,0.4064397273105164
5.0,1,1.9550817852844369,-0.00016265277759401378,0.0,0.003605030432791956,0.0
0.0,2,0.0,-2.2,0.0,1.5707963267948966,0.7501735262223957
0.1,2,-2.5322977164997887e-20,-2.1249826473777604,0.0,1.5707963267948963,0.7539388887783686
0.2,2,2.0772326972193256e-17,-2.0495887584999237,0.0,1.5707963219079009,0.7984878485275517
0.30000000000000004,2,3.902206946956399e-10,-1.9697399736471686,0.0,1.5707858992347565,0.9285338574864526
0.4,2,9.686244847907813e-7,-1.8768865879035714,0.0,1.5705930745421894,1.0033342272356671
0.5,2,2.136161853476139e-5,-1.7765531672524657,0.0,1.570518706814255,1.0048629990504714
0.6000000000000001,2,4.925862281080659e-5,-1.6760668712198015,0.0,1.5707979156767131,1.0019505310160095
0.7000000000000001,2,4.9099424712844895e-5,-1.575871818118327,0.0,1.5707944588435758,1.002015000546264
0.8,2,4.928659623722552e-5,-1.4756703180638755,0.0,1.5708105072547345,0.9747733603273135
0.9,2,4.790432278857548e-5,-1.3781929820409449,0.0,1.5708105072526266,0.8514318882171809
1.0,2,4.6696953398548844e-5,-1.2930497932277873,0.0,1.5708105032170876,0.9369988076720824
1.1,2,4.536862432960541e-5,-1.1993499124699947,0.0,1.5707990081651524,0.9158585892341958
1.2000000000000002,2,4.512304873165642e-5,-1.1077640535469042,0.0,1.570871139918696,0.9101786083375326
1.3,2,3.83137182474919e-5,-1.0167461929678645,0.0,1.5706233973245944,0.9026843139029268
1.4000000000000001,2,5.392379019503047e-5,-0.9264777629272926,0.0,1.5702712239243384,0.8653506621499861
1.5,2,9.936359978026326e-5,-0.8399427086425815,0.0,1.5670036054514531,1.0009097054130267
1.6,2,0.00047897984992350005,-0.7398524579914688,0.0,1.2360383186760517,0.06411287086113945
1.7000000000000002,2,0.0025853480881834366,-0.7337970624680186,0.0,1.467334284828538,1.0055300373025315
1.8,2,0.012970216728278364,-0.6337817583265809,0.0,-2.548998500821638,1.0068526512130318
1.9000000000000001,2,-0.07054766691608905,-0.6900159625453037,0.0,2.9222386947956585,1.028130043466239
2.0,2,-0.17089708980183552,-0.6676439445478917,0.0,2.582940937384089,1.0038682801512677
2.1,2,-0.25602216160295865,-0.6144345714093902,0.0,1.662307500664661,1.0135088040747815
2.2,2,-0.26528396016227773,-0.5135077660164841,0.0,1.5919045421231457,1.0103797813431423
2.3000000000000003,2,-0.267416533189116,-0.4124922961232278,0.0,1.4728288432573353,1.0143036104478578
2.4000000000000004,2,-0.25749554341214637,-0.31154829133086354,0.0,1.4755286947441302,1.010159919713575
2.5,2,-0.24788653955757214,-0.2109903593767897,0.0,1.4642752338131064,1.0094234117138345
2.6,2,-0.23715437380231116,-0.11062016031670223,0.0,1.4714439737444491,1.0078544977858392
2.7,2,-0.22715756740231657,-0.010331722554054387,0.0,1.4798044982960339,1.0065845596325236
2.8000000000000003,2,-0.21801110401939033,0.08991031934699033,0.0,1.5288070584915814,1.0037286980242683
2.9000000000000004,2,-0.2137977590040853,0.19019471851334588,0.0,1.4567297909810968,0.9411565030672681
3.0,2,-0.20308557779479974,0.2836987548240716,0.0,1.4529729348750056,0.9051257941270199
3.1,2,-0.19244573627669248,0.3735837969857697,0.0,1.4535297295120782,0.853696965998997
3.2,2,-0.18245765100871908,0.45836718716473474,0.0,1.4540783559290213,0.8504907919176493
3.3000000000000003,2,-0.17255341855354697,0.5428376083241029,0.0,1.4513851122685322,0.8124033672642187
3.4000000000000004,2,-0.1628754493508233,0.6234994284345712,0.0,1.4557454138119406,0.9797854888218015
3.5,2,-0.1516277799166876,0.7208302353425495,0.0,1.4509867560038519,0.8937401825480407
3.6,2,-0.14094551614174083,0.8095635683107893,0.0,1.4534808018134737,0.9946117761879922
3.7,2,-0.12930392255823503,0.9083410918278061,0.0,1.45275054115917,0.9932662521022927
3.8000000000000003,2,-0.11760604522821777,1.00697647159402,0.0,1.4529235737305581,0.9918513638369505
3.9000000000000004,2,-0.10594187429105399,1.1054733669552486,0.0,1.4529083029767433,0.9903542393067194
4.0,2,-0.0942938076865785,1.203821410847873,0.0,1.4529132699654752,0.9887604673190463
4.1000000000000005,2,-0.08266497396346664,1.3020112415003904,0.0,1.4529122268998085,0.9870541212056968
4.2,2,-0.07105610637304366,1.400031609665173,0.0,1.4529123391061594,0.9852188502163776
4.3,2,-0.05946883461347424,1.4978697257620537,0.0,1.4529124245023095,0.9832371722352399
4.4,2,-0.04790487793384613,1.5955110503872512,0.0,1.4529124575911607,0.9810899019547866
4.5,2,-0.03636617875154183,1.6929391386285628,0.0,1.452912243520137,0.9787561803170733
4.6000000000000005,2,-0.024854905902381146,1.790135471905497,0.0,1.4529124272640959,0.9762132432007208
4.7,2,-0.01337355866493,1.8870792784514427,0.0,1.4529113093310826,0.8812616957743694
4.800000000000001,2,-0.003008848787313447,1.9745938175494921,0.0,-1.688685385097818,0.23426566230855375
4.9,2,-0.005764192040758013,1.9513298520894862,0.0,1.4529055393530836,0.4816056624014745
5.0,2,-9.964746768112431e-5,1.9991561322642109,0.0,1.4529055393530836,0.0
0.0,3,0.3,2.0,0.0,-1.5707963267948972,0.8271330156407463
0.1,3,0.29999999999999993,1.9172866984359254,0.0,-1.5733916272285378,1.0037136437499978
0.2,3,0.299739506446942,1.816915672090631,0.0,-1.571671624238715,1.0040680703189038
0.30000000000000004,3,0.2996516206366272,1.7165089035218557,0.0,-1.5710230992884269,1.0029572259659632
0.4,3,0.2996288763257185,1.6162131835041516,0.0,-1.5707127812674586,1.0009288523988589
0.5,3,0.2996372386385989,1.5161202986135827,0.0,-1.570791532912566,1.0032867022817071
0.6000000000000001,3,0.2996377196024384,1.4157916283865648,0.0,-1.5718486831533547,1.0005544005847737
0.7000000000000001,3,0.29953242564332927,1.3157362437314761,0.0,-1.5697527740788917,1.000727546417361
0.8,3,0.29963685681927943,1.2156635435794636,0.0,-1.571027828929483,0.9205154440468796
0.9,3,0.2996155466904481,1.1236120016414457,0.0,-1.5697539720989169,1.0005532304704705
1.0,3,0.29971983980739814,1.0235567329496136,0.0,-1.570109145977489,0.7851405919385109
1.1,3,0.2997737931585267,0.9450426922936171,0.0,-1.5745081262364986,0.7465843054318643
1.2000000000000002,3,0.29949667667405333,0.8703847760514274,0.0,-1.5671699923987514,1.0026513967676909
1.3,3,0.2998602708019009,0.7701202956323268,0.0,-1.5707124081888741,0.5707762914326804
1.4000000000000001,3,0.29986506067696805,0.7130426666900386,0.0,-1.5588971352797516,0.12320198176708162
1.5,3,0.30001165761505816,0.7007233407161427,0.0,-1.5811221247884435,0.437988868050831
1.6,3,0.2995594071943152,0.6569267888550496,0.0,-1.555617362433509,1.0020268785941566
1.7000000000000002,3,0.3010803218173139,0.5567356441716943,0.0,1.573687261274101,1.001681743376668
1.8,3,0.3007907425917624,0.6569033999317858,0.0,1.5690710980854758,0.8061110999102777
1.9000000000000001,3,0.3009298151240276,0.7375143899568212,0.0,1.5186528769724634,0.4468617614343199
2.0,3,0.3032588507548601,0.7821398303619549,0.0,-1.2656203470709215,1.0023440451145214
2.1,3,0.33337538300360026,0.6865368474949125,0.0,1.5068376828459653,1.0095695529344562
2.2,3,0.33982805153029194,0.787287380451356,0.0,1.7161138227348416,0.18129633851505933
2.3000000000000003,3,0.3372027611372124,0.8052259276038339,0.0,-2.229399090292378,1.0059797991862098
2.4000000000000004,3,0.2756355451969068,0.7256682033712551,0.0,-1.9087709932241268,1.0019795160084328
2.5,3,0.24241220731609958,0.6311386348486884,0.0,-1.4647672622759222,1.00311192047802
2.6,3,0.2530281919457726,0.5313907721127201,0.0,-2.089530923222658,1.0012674132300485
2.7,3,0.2033871960467032,0.4444359800992117,0.0,-1.2521117929778613,1.0044508814107695
2.8000000000000003,3,0.23485841016692394,0.3490484630256033,0.0,-1.2199872900127604,1.0109379801514822
2.9000000000000004,3,0.2696000704805491,0.2541117839401188,0.0,-1.5576617310401324,1.0101646284825339
3.0,3,0.27092684273527384,0.1531040345257464,0.0,-1.5573024981827763,1.0093798727655923
3.1,3,0.2722888413022673,0.052175236676240924,0.0,-1.5573276896688775,1.008440000076905
3.2,3,0.27364703148027414,-0.048659616707851655,0.0,-1.557718117952594,1.0056192308204066
3.3000000000000003,3,0.2749621638212366,-0.14921293987960974,0.0,-1.5575513798573108,0.9994075844247601
3.4000000000000004,3,0.2762858351612779,-0.24914493221560238,0.0,-1.556705275998225,0.9858505416337683
3.5,3,0.2776749561961059,-0.3477201991295019,0.0,-1.5576082954505792,1.0027133041391307
3.6,3,0.27899729931252487,-0.44798280986580075,0.0,-1.5572176614752435,1.0016284157027342
3.7,3,0.2803573352208361,-0.5481364175579843,0.0,-1.5572730773644565,1.0006613446160797
3.8000000000000003,3,0.28171051327134244,-0.6481934021979995,0.0,-1.557268044728042,0.9976858318883879
3.9000000000000004,3,0.2830601696374906,-0.7479528559815962,0.0,-1.557267021972258,0.9976475714753963
4.0,3,0.2844098762710966,-0.8477084826936306,0.0,-1.5572676456680636,0.9976043347199983
4.1000000000000005,3,0.2857594621956929,-0.947459786967577,0.0,-1.5572673964393522,0.9975560409195356
4.2,3,0.28710900764682507,-1.0472062619670772,0.0,-1.5572674627391898,0.997502636543263
4.3,3,0.2884584742369314,-1.1469473971071478,0.0,-1.557267522944708,0.997444099801023
4.4,3,0.28980785563127637,-1.246682679189926,0.0,-1.55726755029731,0.9973804417173466
4.5,3,0.2911571481786303,-1.3464115960837966,0.0,-1.5572675263205258,0.9973117074501238
4.6000000000000005,3,0.29250635013078086,-1.4461336401476,0.0,-1.5572673319324966,0.9972379795168554
4.7,3,0.29385547172426274,-1.5458483118305304,0.0,-1.5572668974182118,0.9971593791717975
4.800000000000001,3,0.2952045303066562,-1.6455551236120938,0.0,-1.5572692220803481,0.9970760670004604
4.9,3,0.29655324441058634,-1.7452536080745815,0.0,-1.557263779816517,0.9969881947082041
5.0,3,0.29790238218998955,-1.844943298770899,0.0,-1.557263779816517,0.0
0.0,4,2.0,1.5,0.0,-2.44685437739309,0.5912707079006627
0.1,4,1.9545773260188106,1.4621477716823421,0.0,-2.44685437739309,0.47858983008363637
0.2,4,1.9178110368518964,1.4315091973765803,0.0,-2.446854367989798,0.48423144670112017
0.30000000000000004,4,1.8806113469827936,1.400509455226279,0.0,-2.4468543764614514,0.6646001721689433
0.4,4,1.8295553475540056,1.3579627889550248,0.0,-2.446854377530287,0.8201741286532785
0.5,4,1.7665478256861336,1.3054565207464455,0.0,-2.446854527834156,0.8588149623429276
0.6000000000000001,4,1.7005718244840398,1.2504765365629067,0.0,-2.446854373877337,0.849977555599196
0.7000000000000001,4,1.6352747401362004,1.1960622992173828,0.0,-2.4468543678702224,0.8448796347867832
0.8,4,1.5703692892371055,1.1419744224208246,0.0,-2.446854374012594,0.8110620008110415
0.9,4,1.508061780603044,1.0900514982022054,0.0,-2.446854374012594,0.7762414944143262
1.0,4,1.4484292573594784,1.0403577284909884,0.0,-2.446854374196511,0.8801412966413189
1.1,4,1.3808149302263617,0.9840124555138299,0.0,-2.4468543716688527,0.8697447379580633
1.2000000000000002,4,1.3139992889933627,0.928332753838259,0.0,-2.446854383974601,0.8687273495558939
1.3,4,1.2472618050176283,0.872718184602737,0.0,-2.4468709489810916,0.8374982620066815
1.4000000000000001,4,1.1829225178853315,0.8191039185912546,0.0,0.6947394186513105,0.17782113877355804
1.5,4,1.1965831031566199,0.8304877660952011,0.0,0.6947388420240286,0.15766070138713031
1.6,4,1.208694928021798,0.8405809650952243,0.0,0.6947212568381317,0.19412496435577767
1.7000000000000002,4,1.2236082323809527,0.853008288658749,0.0,0.6947569461222444,0.22732345728872397
1.8,4,1.2410714324005627,0.867561507801333,0.0,0.6947196725329121,0.0929106436049166
1.9000000000000001,4,1.2482091364056551,0.8735093694747821,0.0,-2.4471640925902247,0.23398226835850652
2.0,4,1.230229482228071,0.858535757528548,0.0,-2.4468586700378965,0.5685422669344492
2.1,4,1.1865526992073117,0.8221387560329972,0.0,-2.4439045075179333,0.5847073667802646
2.2,4,1.1417448500183212,0.7845743620045055,0.0,-2.441041534065951,0.6441294838439909
2.3000000000000003,4,1.0925019864012728,0.7430512563600087,0.0,-2.446143305133872,0.27449263809410795
2.4000000000000004,4,1.0714273785452277,0.7254636758728426,0.0,-2.4463340104640343,0.17086983477930476
2.5,4,1.0583064882106217,0.714518026453904,0.0,0.7032415605912598,0.11253133959936365
2.6,4,1.0668898150346997,0.7217953559470173,0.0,-2.4457925522556456,0.38841257655135164
2.7,4,1.03707755407821,0.6968981192952369,0.0,1.8771524246050515,0.3429081399591861
2.8000000000000003,4,1.026735910642125,0.7295923135129198,0.0,-2.943566702054044,1.0046889355040856
2.9000000000000004,4,0.9282304956603157,0.7098266414903228,0.0,-2.600275033451738,1.005072597816872
3.0,4,0.8420927084474548,0.6580387000087824,0.0,-2.565346013784377,1.0051768819725877
3.1,4,0.7578072513698214,0.6032685679500064,0.0,-2.43188138264196,1.0054734014877822
3.2,4,0.6815370617013886,0.5377504347429667,0.0,-2.422051499126758,1.0048755740432735
3.3000000000000003,4,0.6059595452066575,0.47152515110011145,0.0,-2.43397098207188,1.0061558987786003
3.4000000000000004,4,0.5295007518461223,0.40612217070685475,0.0,-2.434384699600104,1.0056869349368898
3.5,4,0.45305055631061303,0.3407812974833513,0.0,-2.438394396530598,1.0051576168431406
3.6,4,0.3763793541626968,0.2757817197295598,0.0,-2.3958857575265453,1.005758711783159
3.7,4,0.3024954680059194,0.2075418689849285,0.0,-2.3931966102886917,0.9995304929096436
3.8000000000000003,4,0.22925174797889913,0.139527388621072,0.0,-2.394104042377992,1.00694138385745
3.9000000000000004,4,0.15540282602307534,0.07107560828476364,0.0,-2.3940332013621237,1.0022424424976113
4.0,4,0.08190335043305659,0.0029380545905781236,0.0,-2.3940554722481275,1.0111958357002029
4.1000000000000005,4,0.007745746498108469,-0.06580654490641281,0.0,-2.3940518374152187,1.0047122759543081
4.2,4,-0.06593612732418858,-0.13411063735018924,0.0,-2.394052062081904,1.0015051942807482
4.3,4,-0.13938282096195542,-0.2021966839044812,0.0,-2.3940521328037043,1.001131999364371
4.4,4,-0.21280215067567232,-0.27025735408852775,0.0,-2.3940521067245633,1.0007725110113173
4.5,4,-0.28619511506466394,-0.33829358683369953,0.0,-2.3940521085134043,1.000681613198415
4.6000000000000005,4,-0.35958141346504874,-0.40632363987662684,0.0,-2.394052099447971,1.000540539399557
4.7,4,-0.4329573654167548,-0.47434410286388157,0.0,-2.3940520958637075,1.0004975557590843
4.800000000000001,4,-0.5063301648630516,-0.5423616439265554,0.0,-2.3940520877777303,1.000420134891065
4.9,4,-0.5796972859985832,-0.6103739222242188,0.0,-2.394052121460021,1.0003937195297756
5.0,4,-0.6530624722197395,-0.6783844022363557,0.0,-2.394052121460021,0.0
